player_id,age,role,matches,runs,batting_average,strike_rate,fifties,hundreds,wickets,economy,catches,fitness_score,raw_score,talent_score,future_potential,auction_value_cr
1477,31,Batter,56,153,61.77,110.13,42,6,190,9.83,67,68,62.118,33.38235632051843,Low,8.390861557747954
1478,30,Bowler,102,1287,27.98,164.89,16,18,37,9.87,58,93,62.302499999999995,33.66500448100743,Low,6.645666670054257
1479,24,Bowler,131,1130,27.77,143.87,16,17,191,8.81,93,91,67.733,41.984358603151286,Low,8.317789771414077
1480,21,Bowler,243,6525,61.59,116.53,36,8,126,5.33,72,74,74.327,52.08615789997779,Medium,9.577586639836074
1481,19,Bowler,120,7461,34.8,88.27,23,0,206,6.17,113,70,70.3125,45.93607096077397,Low,9.458797774991282
1482,19,Batter,239,5938,57.94,105.65,14,16,84,7.79,77,68,67.2585,41.25743962129744,Low,7.8775273860838615
1483,32,Wicketkeeper,43,6456,15.4,135.82,45,13,68,9.86,27,77,61.135,31.876431432926612,Low,6.733125068909364
1484,25,Wicketkeeper,128,7199,15.25,182.14,15,11,99,5.26,70,97,78.2315,58.067728320732904,Medium,8.994454739265988
1485,21,Batter,103,4185,59.87,111.86,4,17,349,9.02,56,81,80.6165,61.72147283437126,Medium,13.190589646313072
1486,27,Wicketkeeper,118,4178,29.81,165.27,24,11,307,4.2,109,61,76.64900000000002,55.64338840759553,Medium,11.2149342566961
1487,27,All-Rounder,219,4246,15.98,105.9,21,13,142,6.67,63,84,59.622,29.55856332008182,Low,5.826073465541666
1488,27,All-Rounder,105,7698,35.16,91.41,29,3,280,9.0,12,82,72.9975,50.04940597927248,Medium,9.619336191936862
1489,34,Bowler,122,2275,21.55,162.13,25,10,149,5.77,52,97,68.55699999999999,43.24670052316719,Low,7.6383418950316715
1490,21,Batter,43,4669,30.59,140.83,33,16,25,4.82,119,63,61.06,31.761533806711572,Low,6.235145432384749
1491,28,Bowler,203,7047,31.88,108.0,13,7,91,9.6,37,96,68.66399999999999,43.41062113656731,Low,7.851533040710509
1492,34,Wicketkeeper,69,6205,22.39,153.52,44,20,268,7.63,30,72,73.93549999999999,51.486392291135274,Medium,11.219438871947652
1493,23,Bowler,154,2131,39.99,114.98,28,1,306,6.34,100,95,75.5565,53.96971298572972,Medium,11.274547499244278
1494,19,Bowler,211,6433,59.88,148.84,19,11,90,9.24,24,81,76.11200000000001,54.820721403895824,Medium,9.890747791988103
1495,30,All-Rounder,115,7033,16.16,93.93,46,10,232,8.41,74,86,68.9955,43.91846864443782,Low,9.687701840727721
1496,21,All-Rounder,85,6292,35.93,122.46,49,19,345,6.8,89,68,78.6355,58.68664353394459,Medium,12.759610797474021
1497,33,Bowler,153,3871,53.4,164.26,13,12,233,5.97,115,64,79.131,59.44573385113865,Medium,12.187325173432063
1498,25,Batter,92,3257,21.74,150.35,15,17,193,6.97,120,68,67.1515,41.09351900789731,Low,8.655735016086302
1499,23,Batter,125,2601,32.08,126.91,16,15,227,7.78,25,87,66.60849999999999,40.2616601941004,Low,9.510597282315771
1500,33,Batter,247,7027,50.85,88.65,4,4,340,5.78,70,77,79.814,60.4920682338703,Medium,12.810970297987621
1501,20,All-Rounder,36,4358,17.63,95.4,33,6,6,9.74,42,82,50.33350000000001,15.328875305436219,Low,4.150968068626941
1502,35,Bowler,157,7352,22.37,131.72,47,13,232,5.63,16,64,68.45450000000001,43.08967376733999,Low,8.304474518569732
1503,18,Bowler,36,7416,48.59,127.55,3,8,207,4.87,109,74,80.412,61.40818530689158,Medium,10.739419088978005
1504,33,All-Rounder,143,3689,59.49,104.12,7,2,9,4.46,17,84,60.16850000000001,30.395784023102113,Low,6.592591173604735
1505,25,Batter,188,1686,64.13,141.94,6,0,199,4.77,52,76,72.24549999999999,48.89736578042299,Low,10.238544266779835
1506,26,Wicketkeeper,109,1783,57.19,188.97,20,4,311,8.72,31,64,79.309,59.71842421735569,Medium,11.85092839707193
1507,32,Batter,129,1251,28.44,150.27,25,17,82,8.5,52,73,57.102500000000006,25.698769063431172,Low,6.051270630071475
1508,29,Wicketkeeper,84,2767,30.51,87.83,2,11,204,8.54,52,84,60.136,30.345995051742246,Low,8.147552109459479
1509,30,Bowler,92,5714,38.64,133.2,47,20,225,4.22,17,90,75.66799999999999,54.14052745670275,Medium,10.6674561888162
1510,34,Batter,35,1679,51.26,125.2,48,11,304,8.99,31,96,75.703,54.19414634893644,Medium,12.655979675421275
1511,30,Bowler,83,5765,34.85,184.92,6,10,221,9.13,97,68,80.88049999999998,62.12591247864818,Medium,10.257246690798066
1512,34,Wicketkeeper,79,5576,15.32,145.14,38,17,44,8.44,89,74,61.903000000000006,33.05298312536865,Low,5.588068582897005
1513,19,Bowler,221,5557,56.16,186.66,50,9,9,9.82,38,80,75.50300000000001,53.8877526790297,Medium,8.405164107601568
1514,29,Bowler,125,5226,34.02,92.11,35,13,157,6.7,104,76,64.8235,37.52709669018239,Low,6.9300413604817095
1515,23,Batter,20,1618,34.8,98.18,47,15,57,6.66,86,74,52.313,18.361406653338562,Low,4.888800322412507
1516,28,All-Rounder,39,3646,55.91,178.6,35,4,61,8.96,50,61,68.8595,43.710120948901206,Low,7.817438340698479
1517,35,All-Rounder,25,4957,49.67,157.88,33,15,44,5.59,79,94,75.6635,54.13363359912986,Medium,9.980188231534052
1518,31,Bowler,26,55,26.23,180.79,3,5,202,5.92,51,87,68.18599999999999,42.678340265490114,Low,9.1301398688264
1519,24,All-Rounder,27,5444,44.95,100.0,41,5,126,6.8,68,72,64.8255,37.53016062688147,Low,7.2894226505235435
1520,24,Bowler,139,845,33.15,136.0,6,11,67,4.95,90,75,56.9775,25.50727301973943,Low,6.642273585141037
1521,23,All-Rounder,173,7745,56.99,171.39,19,11,317,6.91,9,97,95.996,85.28238006602784,Elite,15.95845485436546
1522,35,All-Rounder,123,6435,35.74,106.55,46,1,282,5.73,81,89,78.18749999999999,58.00032171335339,Medium,11.763281023069647
1523,28,Bowler,56,294,57.14,142.21,24,1,333,9.13,31,78,73.9045,51.43890127229973,Medium,11.634848077805058
1524,18,All-Rounder,91,5475,56.45,105.75,33,13,110,6.11,72,91,72.77499999999999,49.708543021501185,Low,9.10463468378838
1525,26,Batter,143,5739,46.36,126.26,48,13,122,5.17,107,65,69.707,45.00846412513118,Low,8.225543024477592
1526,26,Batter,62,3622,26.03,163.08,48,16,315,7.81,88,89,80.6135,61.71687692932266,Medium,12.426962002784359
1527,29,Batter,36,2217,40.2,110.89,15,14,148,4.18,12,64,55.1175,22.65781188960637,Low,7.174074341927943
1528,25,Wicketkeeper,176,1302,59.87,109.45,33,6,221,8.64,118,94,74.43900000000001,52.25773835512562,Medium,11.883495599648658
1529,27,Batter,27,818,23.92,124.46,7,2,294,4.67,55,65,59.985,30.114667830962627,Low,7.7246420722031255
1530,26,Wicketkeeper,73,1488,37.82,93.79,45,0,290,8.54,26,89,64.5495,37.1073373624101,Low,8.965525019596503
1531,31,Wicketkeeper,11,4421,53.54,92.66,8,1,213,6.27,32,63,64.12599999999999,36.45854876638248,Low,8.71249800009385
1532,20,All-Rounder,110,4814,17.79,141.16,12,19,276,6.89,28,73,68.6995,43.465006012975785,Low,8.215980918516154
1533,34,Bowler,103,2006,15.41,164.8,39,3,237,8.46,25,80,65.68450000000001,38.84612143913111,Low,8.478496001005501
1534,29,Bowler,157,3243,63.6,151.0,27,2,131,6.69,66,84,75.886,54.47449655690115,Medium,10.271648362540782
1535,27,All-Rounder,93,4906,61.14,117.06,6,6,184,4.56,116,65,73.906,51.44119922482404,Medium,9.885301671548284
1536,22,Wicketkeeper,98,6508,50.41,116.16,0,15,262,9.0,1,81,76.4425,55.327036943416765,Medium,10.487652160708281
1537,21,All-Rounder,165,5020,63.48,156.96,5,14,319,4.92,91,66,86.454,70.66433807477539,High,13.737633860762397
1538,26,Wicketkeeper,206,2859,50.28,112.77,45,16,127,9.27,58,81,64.7035,37.343260488238336,Low,7.866375628992878
1539,21,Batter,177,6776,50.54,188.31,46,18,201,6.76,101,81,89.78349999999999,75.7650266945485,High,12.137744251599706
1540,27,Wicketkeeper,201,5931,23.67,121.49,8,12,289,7.65,105,92,78.703,58.79005139753814,Medium,9.88297403311299
1541,30,All-Rounder,206,2671,25.71,139.43,26,2,137,6.23,25,87,62.534,34.01965515392453,Low,7.269508062867135
1542,33,Batter,36,4402,37.5,122.99,22,9,97,4.48,101,74,65.0275,37.839618233487315,Low,8.245087621683602
1543,33,Bowler,225,1299,41.41,83.84,2,9,141,6.45,41,77,53.87649999999999,20.75663916783479,Low,7.0985935240574145
1544,21,All-Rounder,156,4809,51.83,120.59,2,14,160,7.21,20,99,74.414,52.219439146387245,Medium,10.12829578634559
1545,22,Batter,184,3463,64.84,181.28,30,1,16,5.66,111,85,77.928,57.60277592664937,Medium,9.264371562484047
1546,27,Batter,249,506,60.17,117.22,8,6,184,5.03,64,84,67.03750000000001,40.91887461605046,Low,9.651374589642558
1547,26,Batter,153,709,48.25,158.92,17,9,238,6.76,22,77,69.5685,44.79628650872074,Low,9.347935931277927
1548,26,Batter,211,7785,29.77,153.17,31,2,341,7.81,54,92,88.738,74.16335378511081,High,13.710331328420816
1549,27,Batter,81,1268,36.95,159.25,7,17,271,9.71,105,93,77.711,57.27033879480052,Medium,11.7885740186724
1550,25,Bowler,121,432,32.14,88.19,37,13,38,6.22,1,65,40.32749999999999,0.0,Low,3.2576666119421533
1551,33,Wicketkeeper,169,7193,34.12,162.73,5,14,159,5.2,34,85,78.2255,58.058536510635705,Medium,10.069376612823595
1552,34,Bowler,130,2576,40.6,83.46,15,13,273,8.83,0,82,61.971,33.15715697313695,Low,8.801878822225214
1553,27,Batter,164,5207,20.66,99.53,33,20,23,7.23,54,87,56.1085,24.175992523994474,Low,4.568407959021167
1554,19,Wicketkeeper,48,733,17.56,111.61,35,19,51,7.07,110,87,52.397499999999994,18.490857978874164,Low,4.212445620867487
1555,31,All-Rounder,168,5584,39.58,133.28,13,10,35,9.95,67,79,65.905,39.18392046020331,Low,6.922552600069568
1556,28,Bowler,240,2357,39.06,86.4,45,9,262,4.43,97,67,62.139,33.41452765585865,Low,8.656935518993954
1557,18,Batter,98,6929,42.45,180.55,23,9,349,4.05,63,69,89.403,75.18211273755087,High,14.118503586871713
1558,30,Bowler,141,7541,19.89,82.92,46,17,56,9.37,41,71,55.092499999999994,22.619512680868013,Low,4.437061792746629
1559,27,Batter,218,1277,53.49,137.5,50,7,74,6.8,36,89,64.3015,36.7274092117257,Low,8.543785205652332
1560,19,All-Rounder,130,6165,50.58,111.81,43,9,300,8.22,84,81,81.1965,62.610014477100925,Medium,12.262839647188809
1561,35,Wicketkeeper,163,5344,16.15,172.79,20,10,214,8.42,102,64,72.44399999999999,49.20146149780544,Low,8.813962502606325
1562,32,Bowler,110,2623,45.52,104.34,20,2,15,7.22,76,87,58.577,27.957656394818898,Low,5.677759799907978
1563,30,Batter,75,1245,34.95,90.16,18,20,256,8.83,6,82,58.3515,27.612197531999005,Low,6.79759962306343
1564,30,Wicketkeeper,45,3294,17.29,159.96,22,4,60,6.17,54,72,58.6045,27.999785524431086,Low,5.800701250623634
1565,35,Wicketkeeper,123,1939,36.26,117.23,20,20,165,8.95,42,64,56.8775,25.354076184786035,Low,6.92162956702482
1566,34,Wicketkeeper,162,2657,30.56,162.84,31,8,166,5.64,84,80,69.88,45.27349464960055,Low,8.563485686400949
1567,19,Batter,13,2269,55.85,125.34,6,0,136,8.93,81,88,70.1515,45.68942405649901,Low,9.397937764262338
1568,24,All-Rounder,31,546,60.45,174.08,4,6,258,6.77,10,86,77.2165,56.512780445956004,Medium,12.02274765344765
1569,30,Bowler,59,2848,34.72,154.74,19,6,53,5.45,71,90,66.287,39.769132369725256,Low,6.5672403085292546
1570,28,All-Rounder,28,7314,58.8,138.01,4,1,17,4.27,26,71,69.9295,45.34932708290249,Low,7.624406369617101
1571,30,Wicketkeeper,122,2740,26.75,130.32,19,15,123,4.47,72,66,57.9655,27.02085774907892,Low,6.451718114718806
1572,30,All-Rounder,64,7509,39.95,174.88,4,0,87,4.44,23,91,79.48750000000001,59.991880567747515,Medium,9.260543345190127
1573,35,All-Rounder,92,7787,64.67,147.33,17,4,201,4.13,89,94,91.84100000000001,78.91705157371452,High,13.868584123454767
1574,22,Batter,157,5321,28.77,177.55,8,13,78,7.41,48,84,71.767,48.16431892517101,Low,7.4612409902053995
1575,18,Batter,246,59,18.42,159.91,39,17,227,9.78,69,72,61.5095,32.45015357982706,Low,7.740830349199469
1576,20,All-Rounder,170,3434,64.06,147.22,43,8,348,4.17,48,95,88.516,73.8232568115143,High,14.66630494000269
1577,35,All-Rounder,63,7164,17.87,161.73,47,0,130,6.19,65,100,77.805,57.41434381965671,Medium,8.769968474012916
1578,27,Batter,37,5531,32.44,125.47,22,4,274,8.04,0,83,72.4425,49.19916354528115,Low,10.875486031756703
1579,22,Wicketkeeper,45,5924,21.64,102.03,4,10,176,8.53,102,63,62.2125,33.52712732954939,Low,6.654616944555913
1580,18,Bowler,36,98,53.43,98.14,17,2,307,9.57,103,61,64.0245,36.30305397890482,Low,9.118079179383294
1581,28,Wicketkeeper,99,1018,19.68,108.34,35,2,61,5.96,39,70,45.70700000000001,8.241223736317627,Low,3.5248069722472337
1582,30,All-Rounder,59,3161,34.24,160.46,18,20,105,6.69,39,74,64.651,37.26283214988779,Low,7.857801889703136
1583,25,Bowler,13,3404,49.6,101.71,20,5,208,4.6,65,76,67.11449999999999,41.03683617896454,Low,8.683772708407254
1584,34,Batter,170,7944,39.53,119.5,39,12,41,6.13,1,87,67.54549999999999,41.69711453761364,Low,7.536451378685351
1585,24,Batter,42,6231,61.55,106.66,37,3,55,5.61,78,86,71.9985,48.51896959808813,Low,9.182805209974099
1586,29,Batter,81,5144,46.61,120.8,22,0,100,9.77,88,79,69.2105,44.24784183958761,Low,8.749636987590334
1587,24,Bowler,197,4369,38.15,124.07,38,18,221,6.09,67,97,75.53599999999999,53.93830763456427,Medium,10.776551541095039
1588,29,All-Rounder,240,3009,42.22,166.1,11,0,269,7.46,86,78,78.738,58.84367028977182,Medium,11.217453109435521
1589,25,Wicketkeeper,249,7428,42.0,189.44,12,14,321,7.94,17,84,91.672,78.65814892264326,High,13.602019781939967
1590,27,Batter,129,6999,17.63,97.69,2,8,95,9.35,7,97,62.409,33.82815911023279,Low,6.844787852546467
1591,27,Bowler,81,2164,21.01,125.85,46,5,156,9.09,36,95,61.80799999999999,32.90744613216291,Low,6.844975107223488
1592,24,Bowler,10,1993,35.67,100.66,40,9,249,8.98,14,99,65.9025,39.18009053932947,Low,7.997433812185644
1593,23,Wicketkeeper,66,3431,28.61,107.05,13,14,205,9.44,106,81,65.872,39.13336550466868,Low,8.659916452545701
1594,27,All-Rounder,39,5930,27.94,84.81,47,16,312,4.82,62,69,67.5165,41.652687455477164,Low,9.955436166090813
1595,35,Batter,107,205,34.76,88.62,13,18,205,9.06,36,81,54.693,22.007491325229232,Low,5.732082914752004
1596,23,Batter,216,2457,63.05,187.78,44,6,169,7.94,88,94,85.1935,68.73329197018792,Medium,11.829963844663823
1597,27,Wicketkeeper,28,753,58.77,130.64,44,20,254,6.28,18,66,65.89450000000001,39.167834792533206,Low,9.84946060975592
1598,28,Wicketkeeper,119,4792,43.04,161.53,14,10,170,8.87,24,83,75.0235,53.15317385542817,Medium,10.995265120398667
1599,27,Wicketkeeper,120,2590,32.41,189.41,43,7,326,6.15,120,83,84.744,68.04467219707242,Medium,12.707164073544947
1600,18,All-Rounder,239,6119,41.0,123.31,24,13,277,9.54,32,98,80.93449999999999,62.208638769523006,Medium,11.816862406337734
1601,18,Bowler,187,7090,51.38,126.93,49,13,198,5.4,11,99,81.26449999999998,62.71418832486919,Medium,11.681370611934499
1602,30,All-Rounder,75,4009,17.29,175.55,14,11,45,8.43,31,72,60.473,30.862268385535163,Low,6.1823650481276085
1603,19,Bowler,73,4965,59.79,113.64,16,19,223,8.57,57,63,71.67349999999999,48.02107988448958,Low,9.76282589888669
1604,20,Bowler,226,5872,17.74,180.61,29,12,100,9.64,19,72,67.2205,41.19922482401515,Low,6.692526479076387
1605,29,Batter,17,5520,29.0,136.9,29,6,89,7.4,88,91,70.42500000000001,46.10841740009655,Low,7.949469978918638
1606,30,All-Rounder,72,1943,26.79,172.49,1,14,29,8.27,60,70,58.407000000000004,27.69722177539814,Low,4.786757873410458
1607,23,Bowler,74,2411,39.15,118.46,42,14,202,9.34,103,61,62.8785,34.54741825033897,Low,7.930576983031295
1608,26,Batter,53,629,17.67,116.27,21,7,114,6.61,19,67,46.516000000000005,9.48058613109055,Low,4.770497842343835
1609,18,Wicketkeeper,193,7739,62.02,168.26,27,0,260,6.8,22,87,92.07199999999999,79.27093626245683,High,14.289233262803698
1610,27,Bowler,179,645,43.38,182.48,11,2,189,9.62,23,80,70.107,45.621251464944756,Low,9.227348395431333
1611,19,Wicketkeeper,36,99,48.38,87.28,31,17,141,5.52,32,81,54.285000000000004,21.38244823861941,Low,6.473739189404169
1612,29,Wicketkeeper,228,3277,22.27,156.06,41,9,194,4.54,100,91,72.9805,50.02336251733042,Medium,8.648840847384713
1613,20,All-Rounder,166,7249,24.38,122.92,23,20,328,6.45,69,91,81.631,63.27565472497341,Medium,12.60052036107092
1614,19,All-Rounder,212,2052,27.01,91.13,40,6,21,6.4,111,74,49.626000000000005,14.245007698140977,Low,3.8858821713076965
1615,34,Batter,149,1117,61.57,110.09,4,15,280,8.25,98,89,75.29,53.56144342057896,Medium,11.693004385262583
1616,26,Bowler,31,4153,49.33,126.62,23,7,306,8.78,79,83,79.6315,60.21248401008037,Medium,13.817702184930468
1617,18,Batter,214,1613,19.39,130.0,36,7,66,9.34,56,63,49.4235,13.934784107360354,Low,4.044554864918879
1618,25,Wicketkeeper,207,3311,57.83,121.2,45,2,225,6.33,95,76,74.2595,51.98275003638426,Medium,10.327279478590832
1619,28,Bowler,15,2849,60.05,97.47,46,17,214,8.55,1,87,67.831,42.134491501405606,Low,9.68177035203779
1620,25,Batter,17,321,33.67,117.38,50,20,235,6.38,40,97,64.6665,37.28657765930558,Low,9.602980620528934
1621,22,All-Rounder,112,2129,33.14,131.69,49,7,201,7.61,112,95,71.69649999999999,48.05631515652886,Low,9.76646672092177
1622,31,All-Rounder,94,4622,65.0,107.65,29,11,252,9.05,21,87,77.0415,56.24468598478758,Medium,11.115329609320076
1623,27,Batter,25,4321,28.41,118.48,46,16,141,8.45,30,78,61.56649999999999,32.537475775750465,Low,7.535662044862648
1624,28,Batter,96,1986,63.17,116.68,2,1,0,6.12,11,66,54.3165,21.43070524162972,Low,5.024098481393475
1625,33,Bowler,161,3451,59.17,95.55,23,0,318,6.5,120,77,77.17699999999999,56.45226769614939,Medium,13.076975657723713
1626,21,Bowler,179,438,50.39,127.6,10,5,185,5.41,83,85,67.2635,41.265099463045104,Low,9.728233979161836
1627,22,Bowler,250,2872,38.2,85.06,25,20,254,6.35,58,90,66.153,39.56384861088773,Low,9.2187239132594
1628,21,All-Rounder,40,4551,18.42,81.41,17,10,307,5.97,15,90,64.5185,37.05984634357456,Low,9.769092815225013
1629,25,Batter,109,1835,27.13,178.43,22,13,280,7.52,106,96,80.517,61.56904198359263,Medium,11.724731953622967
1630,33,All-Rounder,158,7869,38.97,167.43,1,19,117,6.32,67,61,75.04499999999999,53.18611117494312,Medium,9.304097955055422
1631,31,All-Rounder,152,1394,55.27,95.07,8,15,67,9.95,10,91,57.466,26.25563955848673,Low,7.016030364495911
1632,34,Bowler,203,2349,25.94,175.29,14,16,39,8.88,97,89,66.5265,40.13603878943863,Low,6.538625551448426
1633,30,All-Rounder,143,784,36.06,164.49,49,3,261,9.96,7,93,71.9065,48.378028509930985,Low,10.067827934834368
1634,21,All-Rounder,75,7780,56.91,81.64,47,8,90,7.42,59,90,71.9835,48.49599007284513,Low,9.771879416075096
1635,28,All-Rounder,219,7092,16.34,132.13,25,16,139,7.81,37,62,62.3885,33.79675375906736,Low,6.332487709853466
1636,30,Wicketkeeper,153,1172,19.21,115.14,31,17,63,7.18,11,75,46.8675,10.019073005951707,Low,3.5063830689741726
1637,35,All-Rounder,31,7923,52.65,167.52,32,9,0,5.6,82,70,75.73649999999999,54.24546728864581,Medium,7.926485439189905
1638,20,Batter,129,1963,27.24,149.11,35,4,107,4.6,26,74,58.252500000000005,27.460532665395153,Low,6.325052799336246
1639,35,Wicketkeeper,128,621,21.73,164.33,48,8,55,9.61,15,87,56.574,24.889123790702495,Low,6.462074838691823
1640,23,All-Rounder,232,1736,50.5,84.52,27,5,189,9.22,65,67,58.225,27.418403535782964,Low,6.95307389645116
1641,33,Batter,143,4338,62.17,123.84,46,7,87,8.03,46,77,68.69449999999999,43.457346171228096,Low,8.632944345459189
1642,33,Batter,156,5714,46.48,156.43,29,9,72,8.88,71,81,73.91250000000001,51.451157019096016,Medium,9.585625979617317
1643,31,Wicketkeeper,201,2863,46.72,181.43,27,6,346,5.19,85,61,81.4205,62.95317538739651,Medium,12.337096843116795
1644,24,Bowler,133,4443,18.03,150.87,15,2,67,5.93,99,65,60.574000000000005,31.016997188838104,Low,5.838785617008678
1645,34,All-Rounder,158,5799,56.2,92.42,8,4,104,9.09,29,80,66.16100000000002,39.57610435768402,Low,7.7524136716949625
1646,22,Batter,75,1998,15.85,166.27,8,7,149,4.48,101,87,67.149,41.08968908702349,Low,8.028622457306174
1647,29,All-Rounder,119,584,48.14,167.65,8,20,163,4.49,44,85,69.95049999999999,45.381498418242685,Low,9.218777709321994
1648,25,Batter,66,3711,30.91,120.9,0,2,22,8.39,109,79,59.584500000000006,29.501114506974314,Low,6.170276448537363
1649,27,Bowler,77,7099,46.98,137.1,30,12,89,8.78,114,84,77.658,57.18914447227521,Medium,10.292007473009896
1650,34,All-Rounder,146,2037,33.39,180.85,5,18,220,5.37,23,86,73.19900000000001,50.35809760170358,Medium,11.252291581179666
1651,32,Bowler,12,137,45.4,153.25,14,17,318,6.85,61,97,77.8115,57.42430161392866,Medium,12.514246747999655
1652,35,Batter,195,4789,15.62,84.97,9,20,323,5.59,48,83,65.52850000000001,38.60713437660381,Low,9.382211595951466
1653,26,Wicketkeeper,223,4784,53.8,180.55,45,4,93,9.25,7,83,75.85049999999998,54.42011168049268,Medium,9.743203318837937
1654,34,Batter,155,5279,40.44,135.16,22,5,118,4.54,14,96,71.54199999999999,47.819626046525876,Low,8.918579458247242
1655,21,Wicketkeeper,156,7697,36.08,125.37,14,1,282,5.13,83,89,83.71950000000001,66.47517062297497,Medium,12.499158984028343
1656,29,Batter,78,6664,51.78,110.85,12,2,251,5.41,53,91,80.8505,62.07995342816219,Medium,11.943694637746706
1657,18,Bowler,91,4338,63.41,90.77,49,6,270,8.74,74,80,75.34400000000001,53.644169711453785,Medium,11.650947459280184
1658,26,Wicketkeeper,175,5454,58.43,175.46,18,2,133,5.93,117,81,84.58449999999999,67.80032324532175,Medium,12.141731092336155
1659,33,All-Rounder,242,6367,31.71,148.67,25,17,230,9.61,11,63,70.76199999999999,46.62469073388944,Low,8.670497790749122
1660,19,Wicketkeeper,139,7609,40.43,135.97,48,0,220,8.56,108,66,78.62100000000001,58.66442999287638,Medium,11.169282279852162
1661,18,All-Rounder,84,7294,55.4,185.46,21,14,314,8.33,71,64,91.507,78.4053741449702,High,14.581094948166953
1662,29,All-Rounder,148,1009,35.3,151.02,3,5,177,6.68,111,84,68.896,43.766037793659194,Low,8.82656951587038
1663,30,All-Rounder,124,5612,18.14,163.2,9,9,186,7.38,32,67,67.889,42.22334566567856,Low,6.905607117063559
1664,19,All-Rounder,185,423,28.82,143.19,15,12,157,6.25,7,87,59.4795,29.34025783027324,Low,6.8047147894801085
1665,32,Bowler,206,5489,62.5,166.52,3,11,335,8.12,13,71,86.73100000000001,71.08869330759629,High,14.402366604040182
1666,35,Bowler,223,2527,18.52,129.32,45,8,6,7.98,46,69,48.932,13.181821663564442,Low,3.3023481352070037
1667,33,Batter,238,3035,45.16,100.68,27,3,122,5.36,16,97,63.612,35.67111703472208,Low,7.582260587324753
1668,34,Bowler,147,6123,36.65,86.1,37,20,350,4.89,2,95,75.67349999999999,54.148953282625186,Medium,11.662007867648411
1669,32,All-Rounder,66,3983,26.22,184.47,23,0,286,8.21,84,74,79.1915,59.53841793628547,Medium,11.500751806880825
1670,21,Wicketkeeper,190,6300,62.5,178.27,10,10,185,8.31,51,88,88.7655,74.20548291472299,High,13.17891507557299
1671,35,All-Rounder,53,3574,32.3,168.97,0,0,50,7.3,107,66,64.9185,37.67263368338811,Low,6.436797318753964
1672,33,Batter,27,3560,21.62,118.26,25,2,108,4.4,79,78,59.114000000000004,28.780323398518604,Low,5.983220133944516
1673,32,All-Rounder,77,6756,28.86,131.69,1,5,43,4.99,7,87,64.73049999999999,37.38462363367573,Low,6.578383288845662
1674,31,All-Rounder,217,414,34.34,144.94,24,9,294,4.75,69,82,69.804,45.157065055035986,Low,9.664701413254347
1675,34,Bowler,112,2754,53.82,133.12,21,3,111,5.42,101,62,65.03099999999999,37.844980122710666,Low,8.556785857005789
1676,21,Bowler,98,1466,63.43,183.32,27,19,324,9.74,28,79,83.6375,66.34954921831317,Medium,13.196694687225648
1677,18,Wicketkeeper,69,4566,47.43,109.86,0,19,209,7.49,17,62,64.2685,36.676854256191085,Low,9.029164686031857
1678,35,Bowler,149,1572,60.0,134.27,44,3,217,5.37,56,79,71.6845,48.03793153633447,Low,11.114451179594672
1679,25,Wicketkeeper,201,6599,41.81,104.31,25,5,26,5.04,105,92,68.847,43.69097134453204,Low,8.222552583527184
1680,34,Batter,176,4946,42.99,96.79,27,1,195,7.14,18,75,64.558,37.12035909338116,Low,8.23592575297909
1681,22,Bowler,51,5089,18.42,133.79,13,2,62,4.42,107,100,68.3015,42.85528260986131,Low,7.659993306154436
1682,18,Wicketkeeper,243,5586,15.83,178.19,13,8,169,5.34,77,66,70.658,46.465366025537925,Low,8.119338799358335
1683,19,All-Rounder,151,6218,51.1,102.39,14,6,164,7.27,8,78,68.6695,43.41904696248977,Low,8.623053765883915
1684,18,Bowler,162,3998,56.4,129.89,16,9,202,6.19,85,93,79.17949999999999,59.52003431609103,Medium,11.686183072469904
1685,30,Batter,243,6708,16.12,126.96,31,0,198,8.69,108,71,69.53999999999999,44.752625410759016,Low,7.7693426454960015
1686,25,All-Rounder,241,1140,42.75,163.87,4,4,269,9.04,18,71,69.64800000000001,44.91807799250871,Low,10.478147493481652
1687,20,Bowler,185,7920,58.07,168.72,9,9,259,8.49,120,76,93.6155,81.63552940996239,High,13.783344292347042
1688,28,Wicketkeeper,128,5515,64.75,124.1,39,5,37,5.93,32,84,70.2825,45.890111910287956,Low,8.682091018965215
1689,19,Bowler,250,450,52.98,186.98,20,3,259,8.02,20,63,71.892,48.355814968862745,Low,10.416625432659346
1690,20,All-Rounder,109,2006,23.79,154.98,26,3,50,7.45,119,63,57.4065,26.164487441689467,Low,4.960696257316909
1691,31,Bowler,144,4649,37.25,161.36,50,16,208,4.88,33,70,72.3645,49.07967001401754,Low,9.798813902139392
1692,30,Wicketkeeper,184,4855,42.83,83.49,29,9,204,6.7,67,90,68.991,43.91157478686492,Low,9.27860565037523
1693,18,All-Rounder,89,550,40.48,103.24,23,5,305,6.5,105,78,66.70599999999999,40.411027108179944,Low,10.301151359546617
1694,32,Bowler,226,4918,42.34,166.38,46,4,156,6.11,76,67,73.728,51.168508858607,Medium,8.614061045737325
1695,24,Bowler,10,592,21.83,147.31,47,20,151,9.45,49,69,55.988,23.99139033787563,Low,6.007228823560769
1696,24,Batter,79,7764,30.91,187.59,21,15,85,6.68,79,63,75.34400000000001,53.644169711453785,Medium,9.37118147067452
1697,29,Batter,151,2666,39.52,149.49,32,19,115,7.67,118,81,69.5355,44.74573155318613,Low,7.930007493015825
